"","id","lat","lon","val"
"5710",5710,55.5,283.5,0.903956785
"5711",5711,55.5,285,0.972197214
"5712",5712,55.5,286.5,0.915370882
"5713",5713,55.5,288,0.963407749
"5714",5714,55.5,289.5,0.966978469
"5715",5715,55.5,291,0.970579708
"5716",5716,55.5,292.5,0.95504555
"5717",5717,55.5,294,0.953214411
"5718",5718,55.5,295.5,0.898493889
"5719",5719,55.5,297,0.946530755
"5720",5720,55.5,298.5,0.899958799
"5721",5721,55.5,300,0.334472708
"5722",5722,55.5,301.5,0.056704256
"5723",5723,55.5,303,0.000305
"5724",5724,55.5,304.5,0
"5725",5725,55.5,306,0
"5726",5726,55.5,307.5,0
"5727",5727,55.5,309,0
"5728",5728,55.5,310.5,0
"5729",5729,55.5,312,0
"5730",5730,55.5,313.5,0
"5731",5731,55.5,315,0
"5732",5732,55.5,316.5,0
"5733",5733,55.5,318,0
"5734",5734,55.5,319.5,0
"5735",5735,55.5,321,0
"5736",5736,55.5,322.5,0
"5737",5737,55.5,324,0
"5738",5738,55.5,325.5,0
"5739",5739,55.5,327,0
"5740",5740,55.5,328.5,0
"5741",5741,55.5,330,0
"5742",5742,55.5,331.5,0
"5743",5743,55.5,333,0
"5744",5744,55.5,334.5,0
"5745",5745,55.5,336,0
"5746",5746,55.5,337.5,0
"5747",5747,55.5,339,0
"5748",5748,55.5,340.5,0
"5749",5749,55.5,342,0
"5750",5750,55.5,343.5,0
"5751",5751,55.5,345,0
"5752",5752,55.5,346.5,0
"5753",5753,55.5,348,0
"5754",5754,55.5,349.5,0
"5755",5755,55.5,351,0.00863687
"5756",5756,55.5,352.5,0.272122442
"5757",5757,55.5,354,0.476141791
"5758",5758,55.5,355.5,0.787816825
"5759",5759,55.5,357,0.918087071
"5760",5760,55.5,358.5,0.351502297
"5761",5761,54,0,0.306212137
"5762",5762,54,1.5,0
"5763",5763,54,3,0
"5764",5764,54,4.5,0.001007126
"5765",5765,54,6,0.065127493
"5766",5766,54,7.5,0.244289137
"5767",5767,54,9,0.713197931
"5768",5768,54,10.5,0.803473059
"5769",5769,54,12,0.641997162
"5770",5770,54,13.5,0.659972838
"5771",5771,54,15,0.521660843
"5772",5772,54,16.5,0.76532434
"5773",5773,54,18,0.956785131
"5774",5774,54,19.5,0.719393283
"5775",5775,54,21,0.919124716
"5776",5776,54,22.5,0.959043535
"5777",5777,54,24,0.983763905
"5778",5778,54,25.5,0.998016267
"5779",5779,54,27,0.987029436
"5780",5780,54,28.5,0.998016267
"5781",5781,54,30,0.991393649
"5782",5782,54,31.5,1
"5783",5783,54,33,0.997589001
"5784",5784,54,34.5,0.995391635
"5785",5785,54,36,0.996581875
"5786",5786,54,37.5,0.992095585
"5787",5787,54,39,0.996856546
"5788",5788,54,40.5,0.985534006
"5789",5789,54,42,0.998596127
"5790",5790,54,43.5,0.999877924
"5791",5791,54,45,1
"5792",5792,54,46.5,1
"5793",5793,54,48,0.900263989
"5794",5794,54,49.5,0.911433934
"5795",5795,54,51,1
"5796",5796,54,52.5,0.999084431
"5797",5797,54,54,0.99761952
"5798",5798,54,55.5,0.998718203
"5799",5799,54,57,0.999359102
"5800",5800,54,58.5,0.987548258
"5801",5801,54,60,0.994598141
"5802",5802,54,61.5,0.958982497
"5803",5803,54,63,0.983214564
"5804",5804,54,64.5,0.986052828
"5805",5805,54,66,0.982268475
"5806",5806,54,67.5,0.977568553
"5807",5807,54,69,0.989135245
"5808",5808,54,70.5,0.984740512
"5809",5809,54,72,0.975706896
"5810",5810,54,73.5,0.993011155
"5811",5811,54,75,0.9737842
"5812",5812,54,76.5,0.971586834
"5813",5813,54,78,0.93716143
"5814",5814,54,79.5,0.982848336
"5815",5815,54,81,0.98361131
"5816",5816,54,82.5,0.969481025
"5817",5817,54,84,0.993316344
"5818",5818,54,85.5,1
"5819",5819,54,87,0.989440435
"5820",5820,54,88.5,0.992644927
"5821",5821,54,90,0.984496361
"5822",5822,54,91.5,0.928188851
"5823",5823,54,93,0.997711077
"5824",5824,54,94.5,0.992675446
"5825",5825,54,96,0.998870798
"5826",5826,54,97.5,0.999359102
"5827",5827,54,99,0.999511696
"5828",5828,54,100.5,0.998138343
"5829",5829,54,102,0.993957243
"5830",5830,54,103.5,0.885187615
"5831",5831,54,105,0.999725329
"5832",5832,54,106.5,0.998535089
"5833",5833,54,108,0.666931164
"5834",5834,54,109.5,0.578639769
"5835",5835,54,111,0.999603253
"5836",5836,54,112.5,0.997802634
"5837",5837,54,114,0.999938962
"5838",5838,54,115.5,1
"5839",5839,54,117,1
"5840",5840,54,118.5,0.999816886
"5841",5841,54,120,0.995971495
"5842",5842,54,121.5,0.992644927
"5843",5843,54,123,0.99285856
"5844",5844,54,124.5,0.995208521
"5845",5845,54,126,0.998229899
"5846",5846,54,127.5,0.949338501
"5847",5847,54,129,0.965238887
"5848",5848,54,130.5,0.996764989
"5849",5849,54,132,0.999938962
"5850",5850,54,133.5,0.998046786
"5851",5851,54,135,0.991881953
"5852",5852,54,136.5,0.787328522
"5853",5853,54,138,0.331176659
"5854",5854,54,139.5,0.553095387
"5855",5855,54,141,0.0720553
"5856",5856,54,142.5,0.193932828
"5857",5857,54,144,0.037843529
"5858",5858,54,145.5,0
"5859",5859,54,147,0
"5860",5860,54,148.5,0
"5861",5861,54,150,0
"5862",5862,54,151.5,0
"5863",5863,54,153,0
"5864",5864,54,154.5,0.009369325
"5865",5865,54,156,0.573207392
"5866",5866,54,157.5,0.999816886
"5867",5867,54,159,0.981932767
"5868",5868,54,160.5,0.31475745
"5869",5869,54,162,0.05450689
"5870",5870,54,163.5,0
"5871",5871,54,165,0
"5872",5872,54,166.5,0.001831139
"5873",5873,54,168,0.003326568
"5874",5874,54,169.5,0
"5875",5875,54,171,0
"5876",5876,54,172.5,0
"5877",5877,54,174,0
"5878",5878,54,175.5,0
"5879",5879,54,177,0
"5880",5880,54,178.5,0
"5881",5881,54,180,0
"5882",5882,54,181.5,0
"5883",5883,54,183,0
"5884",5884,54,184.5,0
"5885",5885,54,186,0
"5886",5886,54,187.5,0
"5887",5887,54,189,0
"5888",5888,54,190.5,0.003814872
"5889",5889,54,192,0.092106267
"5890",5890,54,193.5,0.195458776
"5891",5891,54,195,0.045717425
"5892",5892,54,196.5,0.078098057
"5893",5893,54,198,0.001770101
"5894",5894,54,199.5,0
"5895",5895,54,201,0
"5896",5896,54,202.5,0
"5897",5897,54,204,0
"5898",5898,54,205.5,0
"5899",5899,54,207,0
"5900",5900,54,208.5,0
"5901",5901,54,210,0
"5902",5902,54,211.5,0
"5903",5903,54,213,0
"5904",5904,54,214.5,0
"5905",5905,54,216,0
"5906",5906,54,217.5,0
"5907",5907,54,219,0
"5908",5908,54,220.5,0
"5909",5909,54,222,0
"5910",5910,54,223.5,0
"5911",5911,54,225,0
"5912",5912,54,226.5,0.101811301
"5913",5913,54,228,0.402774175
"5914",5914,54,229.5,0.396609342
"5915",5915,54,231,0.888575222
"5916",5916,54,232.5,0.95025407
"5917",5917,54,234,0.909114492
"5918",5918,54,235.5,0.942105504
"5919",5919,54,237,0.992950117
"5920",5920,54,238.5,0.997466925
"5921",5921,54,240,0.999969481
"5922",5922,54,241.5,1
"5923",5923,54,243,0.998168861
"5924",5924,54,244.5,0.989776143
"5925",5925,54,246,0.987273587
"5926",5926,54,247.5,0.983794424
"5927",5927,54,249,0.961332458
"5928",5928,54,250.5,0.962034395
"5929",5929,54,252,0.962522698
"5930",5930,54,253.5,0.917629286
"5931",5931,54,255,0.969816734
"5932",5932,54,256.5,0.940823707
"5933",5933,54,258,0.859368562
"5934",5934,54,259.5,0.802740604
"5935",5935,54,261,0.700807227
"5936",5936,54,262.5,0.66290266
"5937",5937,54,264,0.913448186
"5938",5938,54,265.5,0.761021165
"5939",5939,54,267,0.886774602
"5940",5940,54,268.5,0.917293577
"5941",5941,54,270,0.869714495
"5942",5942,54,271.5,0.939786062
"5943",5943,54,273,0.968931683
"5944",5944,54,274.5,0.958066928
"5945",5945,54,276,0.974364061
"5946",5946,54,277.5,0.62747013
"5947",5947,54,279,0.00058
"5948",5948,54,280.5,0.29897914
"5949",5949,54,282,0.896601712
"5950",5950,54,283.5,0.855309539
"5951",5951,54,285,0.892512169
"5952",5952,54,286.5,0.923336334
"5953",5953,54,288,0.967344697
"5954",5954,54,289.5,0.95532022
"5955",5955,54,291,0.903010697
"5956",5956,54,292.5,0.995452673
"5957",5957,54,294,0.88445516
"5958",5958,54,295.5,0.783849358
"5959",5959,54,297,0.915279325
"5960",5960,54,298.5,0.96099675
"5961",5961,54,300,0.791387545
"5962",5962,54,301.5,0.840141608
"5963",5963,54,303,0.401370302
"5964",5964,54,304.5,0.027314483
"5965",5965,54,306,0
"5966",5966,54,307.5,0
"5967",5967,54,309,0
"5968",5968,54,310.5,0
"5969",5969,54,312,0
"5970",5970,54,313.5,0
"5971",5971,54,315,0
"5972",5972,54,316.5,0
"5973",5973,54,318,0
"5974",5974,54,319.5,0
"5975",5975,54,321,0
"5976",5976,54,322.5,0
"5977",5977,54,324,0
"5978",5978,54,325.5,0
"5979",5979,54,327,0
"5980",5980,54,328.5,0
"5981",5981,54,330,0
"5982",5982,54,331.5,0
"5983",5983,54,333,0
"5984",5984,54,334.5,0
"5985",5985,54,336,0
"5986",5986,54,337.5,0
"5987",5987,54,339,0
"5988",5988,54,340.5,0
"5989",5989,54,342,0
"5990",5990,54,343.5,0
"5991",5991,54,345,0
"5992",5992,54,346.5,0
"5993",5993,54,348,0
"5994",5994,54,349.5,0.120763585
"5995",5995,54,351,0.659576091
"5996",5996,54,352.5,0.923549967
"5997",5997,54,354,0.502189736
"5998",5998,54,355.5,0.060305495
"5999",5999,54,357,0.501701433
"6000",6000,54,358.5,0.93478095
"6001",6001,52.5,0,0.935452368
"6002",6002,52.5,1.5,0.384890055
"6003",6003,52.5,3,0
"6004",6004,52.5,4.5,0.293455206
"6005",6005,52.5,6,0.944882731
"6006",6006,52.5,7.5,0.989043688
"6007",6007,52.5,9,0.994292952
"6008",6008,52.5,10.5,0.99819938
"6009",6009,52.5,12,0.9940488
"6010",6010,52.5,13.5,0.969145316
"6011",6011,52.5,15,0.985289854
"6012",6012,52.5,16.5,0.986724246
"6013",6013,52.5,18,0.970640746
"6014",6014,52.5,19.5,0.972777074
"6015",6015,52.5,21,0.984862588
"6016",6016,52.5,22.5,0.997894191
"6017",6017,52.5,24,1
"6018",6018,52.5,25.5,0.995666306
"6019",6019,52.5,27,0.999603253
"6020",6020,52.5,28.5,0.993591015
"6021",6021,52.5,30,0.999053912
"6022",6022,52.5,31.5,0.999633772
"6023",6023,52.5,33,0.999603253
"6024",6024,52.5,34.5,0.999816886
"6025",6025,52.5,36,1
"6026",6026,52.5,37.5,1
"6027",6027,52.5,39,1
"6028",6028,52.5,40.5,0.990600156
"6029",6029,52.5,42,0.99938962
"6030",6030,52.5,43.5,0.999298064
"6031",6031,52.5,45,0.99969481
"6032",6032,52.5,46.5,0.996368242
"6033",6033,52.5,48,0.872125494
"6034",6034,52.5,49.5,0.969938809
"6035",6035,52.5,51,0.99612409
"6036",6036,52.5,52.5,0.99969481
"6037",6037,52.5,54,0.999877924
"6038",6038,52.5,55.5,1
"6039",6039,52.5,57,0.99969481
"6040",6040,52.5,58.5,0.993774129
"6041",6041,52.5,60,0.999908443
"6042",6042,52.5,61.5,0.981505501
"6043",6043,52.5,63,0.957059802
"6044",6044,52.5,64.5,0.96426228
"6045",6045,52.5,66,0.989806662
"6046",6046,52.5,67.5,0.993285825
"6047",6047,52.5,69,0.993529977
"6048",6048,52.5,70.5,0.983702867
"6049",6049,52.5,72,0.989928738
"6050",6050,52.5,73.5,0.982512627
"6051",6051,52.5,75,0.977995819
"6052",6052,52.5,76.5,0.95831108
"6053",6053,52.5,78,0.963529825
"6054",6054,52.5,79.5,0.967283659
"6055",6055,52.5,81,0.955381258
"6056",6056,52.5,82.5,0.992278699
"6057",6057,52.5,84,0.960111699
"6058",6058,52.5,85.5,0.973295897
"6059",6059,52.5,87,0.996826027
"6060",6060,52.5,88.5,0.999542215
"6061",6061,52.5,90,0.996032533
"6062",6062,52.5,91.5,0.926876535
"6063",6063,52.5,93,0.991759877
"6064",6064,52.5,94.5,0.994170876
"6065",6065,52.5,96,0.988433308
"6066",6066,52.5,97.5,0.980773046
"6067",6067,52.5,99,0.996520837
"6068",6068,52.5,100.5,0.998718203
"6069",6069,52.5,102,0.999755848
"6070",6070,52.5,103.5,0.963346711
"6071",6071,52.5,105,0.96844338
"6072",6072,52.5,106.5,0.460912823
"6073",6073,52.5,108,0.79959715
"6074",6074,52.5,109.5,0.991027421
"6075",6075,52.5,111,0.988921612
"6076",6076,52.5,112.5,0.984496361
"6077",6077,52.5,114,0.999877924
"6078",6078,52.5,115.5,1
"6079",6079,52.5,117,1
"6080",6080,52.5,118.5,0.996063052
"6081",6081,52.5,120,0.998962355
"6082",6082,52.5,121.5,0.996185128
"6083",6083,52.5,123,1
"6084",6084,52.5,124.5,0.991118978
"6085",6085,52.5,126,0.976927655
"6086",6086,52.5,127.5,0.992828041
"6087",6087,52.5,129,0.994598141
"6088",6088,52.5,130.5,0.992828041
"6089",6089,52.5,132,1
"6090",6090,52.5,133.5,1
"6091",6091,52.5,135,1
"6092",6092,52.5,136.5,0.975218592
"6093",6093,52.5,138,0.995757862
"6094",6094,52.5,139.5,0.906215189
"6095",6095,52.5,141,0.748599942
"6096",6096,52.5,142.5,0.738589718
"6097",6097,52.5,144,0
"6098",6098,52.5,145.5,0
"6099",6099,52.5,147,0
"6100",6100,52.5,148.5,0
"6101",6101,52.5,150,0
"6102",6102,52.5,151.5,0
"6103",6103,52.5,153,0
"6104",6104,52.5,154.5,0
"6105",6105,52.5,156,0.16854104
"6106",6106,52.5,157.5,0.949399539
"6107",6107,52.5,159,0.126379076
"6108",6108,52.5,160.5,0
"6109",6109,52.5,162,0
"6110",6110,52.5,163.5,0
"6111",6111,52.5,165,0
"6112",6112,52.5,166.5,0
"6113",6113,52.5,168,0
"6114",6114,52.5,169.5,0
"6115",6115,52.5,171,0
"6116",6116,52.5,172.5,0.051424473
"6117",6117,52.5,174,0.023133383
"6118",6118,52.5,175.5,0.001678544
"6119",6119,52.5,177,0.007538187
"6120",6120,52.5,178.5,0.01846398
"6121",6121,52.5,180,0.017975676
"6122",6122,52.5,181.5,0
"6123",6123,52.5,183,0.012482261
"6124",6124,52.5,184.5,0.031220912
"6125",6125,52.5,186,0.123601849
"6126",6126,52.5,187.5,0.020874979
"6127",6127,52.5,189,0.022217814
"6128",6128,52.5,190.5,0.035585125
"6129",6129,52.5,192,0.029603406
"6130",6130,52.5,193.5,0.001007126
"6131",6131,52.5,195,0
"6132",6132,52.5,196.5,0
"6133",6133,52.5,198,0
"6134",6134,52.5,199.5,0
"6135",6135,52.5,201,0
"6136",6136,52.5,202.5,0
"6137",6137,52.5,204,0
"6138",6138,52.5,205.5,0
"6139",6139,52.5,207,0
"6140",6140,52.5,208.5,0
"6141",6141,52.5,210,0
"6142",6142,52.5,211.5,0
"6143",6143,52.5,213,0
"6144",6144,52.5,214.5,0
"6145",6145,52.5,216,0
"6146",6146,52.5,217.5,0
"6147",6147,52.5,219,0
"6148",6148,52.5,220.5,0
"6149",6149,52.5,222,0
"6150",6150,52.5,223.5,0
"6151",6151,52.5,225,0
"6152",6152,52.5,226.5,0.009582958
"6153",6153,52.5,228,0.199670395
"6154",6154,52.5,229.5,0.024048952
"6155",6155,52.5,231,0.269558848
"6156",6156,52.5,232.5,0.78766423
"6157",6157,52.5,234,0.989623548
"6158",6158,52.5,235.5,0.982817817
"6159",6159,52.5,237,0.990600156
"6160",6160,52.5,238.5,0.969603101
"6161",6161,52.5,240,0.939602948
"6162",6162,52.5,241.5,0.985625563
"6163",6163,52.5,243,1
"6164",6164,52.5,244.5,0.998657165
"6165",6165,52.5,246,0.980834084
"6166",6166,52.5,247.5,0.99523904
"6167",6167,52.5,249,0.999023393
"6168",6168,52.5,250.5,0.994231914
"6169",6169,52.5,252,0.991820915
"6170",6170,52.5,253.5,0.986174904
"6171",6171,52.5,255,0.96990829
"6172",6172,52.5,256.5,0.990386523
"6173",6173,52.5,258,0.993682572
"6174",6174,52.5,259.5,0.694672913
"6175",6175,52.5,261,0.740695527
"6176",6176,52.5,262.5,0.49076038
"6177",6177,52.5,264,0.953122854
"6178",6178,52.5,265.5,0.912013795
"6179",6179,52.5,267,0.895930295
"6180",6180,52.5,268.5,0.890314803
"6181",6181,52.5,270,0.921138968
"6182",6182,52.5,271.5,0.867303496
"6183",6183,52.5,273,0.94759892
"6184",6184,52.5,274.5,0.964475913
"6185",6185,52.5,276,0.998718203
"6186",6186,52.5,277.5,0.962614255
"6187",6187,52.5,279,0.201776204
"6188",6188,52.5,280.5,0.146277448
"6189",6189,52.5,282,0.973082264
"6190",6190,52.5,283.5,0.949887843
"6191",6191,52.5,285,0.988402789
"6192",6192,52.5,286.5,0.993621534
"6193",6193,52.5,288,0.9940488
"6194",6194,52.5,289.5,0.96902324
"6195",6195,52.5,291,0.986174904
"6196",6196,52.5,292.5,0.979002945
"6197",6197,52.5,294,0.940365923
"6198",6198,52.5,295.5,0.947324249
"6199",6199,52.5,297,0.941586682
"6200",6200,52.5,298.5,0.978514641
"6201",6201,52.5,300,0.980864603
"6202",6202,52.5,301.5,0.978575679
"6203",6203,52.5,303,0.993285825
"6204",6204,52.5,304.5,0.339081074
"6205",6205,52.5,306,0
"6206",6206,52.5,307.5,0
"6207",6207,52.5,309,0
"6208",6208,52.5,310.5,0
"6209",6209,52.5,312,0
"6210",6210,52.5,313.5,0
"6211",6211,52.5,315,0
"6212",6212,52.5,316.5,0
"6213",6213,52.5,318,0
"6214",6214,52.5,319.5,0
"6215",6215,52.5,321,0
"6216",6216,52.5,322.5,0
"6217",6217,52.5,324,0
"6218",6218,52.5,325.5,0
"6219",6219,52.5,327,0
"6220",6220,52.5,328.5,0
"6221",6221,52.5,330,0
"6222",6222,52.5,331.5,0
"6223",6223,52.5,333,0
"6224",6224,52.5,334.5,0
"6225",6225,52.5,336,0
"6226",6226,52.5,337.5,0
"6227",6227,52.5,339,0
"6228",6228,52.5,340.5,0
"6229",6229,52.5,342,0
"6230",6230,52.5,343.5,0
"6231",6231,52.5,345,0
"6232",6232,52.5,346.5,0
"6233",6233,52.5,348,0
"6234",6234,52.5,349.5,0.2215525
"6235",6235,52.5,351,0.923183739
"6236",6236,52.5,352.5,0.903590557
"6237",6237,52.5,354,0.183190148
"6238",6238,52.5,355.5,0.419315459
"6239",6239,52.5,357,0.993072193
"6240",6240,52.5,358.5,0.998046786
"6241",6241,51,0,0.657378725
"6242",6242,51,1.5,0.478583309
"6243",6243,51,3,0.802649047
"6244",6244,51,4.5,0.994018281
"6245",6245,51,6,0.992156623
"6246",6246,51,7.5,0.994659179
"6247",6247,51,9,0.998351975
"6248",6248,51,10.5,0.99880976
"6249",6249,51,12,0.994140357
"6250",6250,51,13.5,0.998046786
"6251",6251,51,15,0.99700914
"6252",6252,51,16.5,0.99819938
"6253",6253,51,18,0.991149497
"6254",6254,51,19.5,1
"6255",6255,51,21,0.997955229
"6256",6256,51,22.5,0.992828041
"6257",6257,51,24,0.995055926
"6258",6258,51,25.5,0.998229899
"6259",6259,51,27,1
"6260",6260,51,28.5,0.999298064
"6261",6261,51,30,0.951902095
"6262",6262,51,31.5,0.98541193
"6263",6263,51,33,0.999908443
"6264",6264,51,34.5,0.999847405
"6265",6265,51,36,0.998290937
"6266",6266,51,37.5,0.998779241
"6267",6267,51,39,0.996917584
"6268",6268,51,40.5,0.999603253
"6269",6269,51,42,0.998565608
"6270",6270,51,43.5,0.999511696
"6271",6271,51,45,0.999938962
"6272",6272,51,46.5,0.917263058
"6273",6273,51,48,0.994292952
"6274",6274,51,49.5,0.997100697
"6275",6275,51,51,0.986052828
"6276",6276,51,52.5,0.983306121
"6277",6277,51,54,0.99761952
"6278",6278,51,55.5,1
"6279",6279,51,57,1
"6280",6280,51,58.5,0.982665222
"6281",6281,51,60,0.997222773
"6282",6282,51,61.5,0.9898677
"6283",6283,51,63,0.992400775
"6284",6284,51,64.5,0.997283811
"6285",6285,51,66,0.999511696
"6286",6286,51,67.5,0.99700914
"6287",6287,51,69,0.991942991
"6288",6288,51,70.5,0.973906276
"6289",6289,51,72,0.971281644
"6290",6290,51,73.5,0.991790396
"6291",6291,51,75,0.989684586
"6292",6292,51,76.5,0.990783269
"6293",6293,51,78,0.982176918
"6294",6294,51,79.5,0.988738498
"6295",6295,51,81,0.990356004
"6296",6296,51,82.5,0.997192254
"6297",6297,51,84,1
"6298",6298,51,85.5,0.999664291
"6299",6299,51,87,0.998138343
"6300",6300,51,88.5,0.996215647
"6301",6301,51,90,0.997344849
"6302",6302,51,91.5,0.998229899
"6303",6303,51,93,0.935421849
"6304",6304,51,94.5,0.996551356
"6305",6305,51,96,1
"6306",6306,51,97.5,0.994964369
"6307",6307,51,99,0.989928738
"6308",6308,51,100.5,0.828529138
"6309",6309,51,102,1
"6310",6310,51,103.5,1
"6311",6311,51,105,0.908320999
"6312",6312,51,106.5,0.978880869
"6313",6313,51,108,0.999267545
"6314",6314,51,109.5,1
"6315",6315,51,111,0.999420139
"6316",6316,51,112.5,0.999175988
"6317",6317,51,114,0.998992874
"6318",6318,51,115.5,0.997192254
"6319",6319,51,117,1
"6320",6320,51,118.5,1
"6321",6321,51,120,0.992828041
"6322",6322,51,121.5,0.998870798
"6323",6323,51,123,1
"6324",6324,51,124.5,1
"6325",6325,51,126,0.999969481
"6326",6326,51,127.5,0.967100545
"6327",6327,51,129,0.994964369
"6328",6328,51,130.5,1
"6329",6329,51,132,0.990722232
"6330",6330,51,133.5,1
"6331",6331,51,135,1
"6332",6332,51,136.5,0.984435323
"6333",6333,51,138,0.934384203
"6334",6334,51,139.5,0.977507515
"6335",6335,51,141,0.124608976
"6336",6336,51,142.5,0.64443868
"6337",6337,51,144,0.104100224
"6338",6338,51,145.5,0
"6339",6339,51,147,0
"6340",6340,51,148.5,0
"6341",6341,51,150,0
"6342",6342,51,151.5,0
"6343",6343,51,153,0
"6344",6344,51,154.5,0.000977
"6345",6345,51,156,0.145392398
"6346",6346,51,157.5,0.192651031
"6347",6347,51,159,0
"6348",6348,51,160.5,0
"6349",6349,51,162,0
"6350",6350,51,163.5,0
"6351",6351,51,165,0
"6352",6352,51,166.5,0
"6353",6353,51,168,0
"6354",6354,51,169.5,0
"6355",6355,51,171,0
"6356",6356,51,172.5,0
"6357",6357,51,174,0
"6358",6358,51,175.5,0
"6359",6359,51,177,0.002227885
"6360",6360,51,178.5,0.009582958
"6361",6361,51,180,0.001983733
"6362",6362,51,181.5,0.005493416
"6363",6363,51,183,0.028535242
"6364",6364,51,184.5,0
"6365",6365,51,186,0
"6366",6366,51,187.5,0
"6367",6367,51,189,0
"6368",6368,51,190.5,0
"6369",6369,51,192,0
"6370",6370,51,193.5,0
"6371",6371,51,195,0
"6372",6372,51,196.5,0
"6373",6373,51,198,0
"6374",6374,51,199.5,0
"6375",6375,51,201,0
"6376",6376,51,202.5,0
"6377",6377,51,204,0
"6378",6378,51,205.5,0
"6379",6379,51,207,0
"6380",6380,51,208.5,0
"6381",6381,51,210,0
"6382",6382,51,211.5,0
"6383",6383,51,213,0
"6384",6384,51,214.5,0
"6385",6385,51,216,0
"6386",6386,51,217.5,0
"6387",6387,51,219,0
"6388",6388,51,220.5,0
"6389",6389,51,222,0
"6390",6390,51,223.5,0
"6391",6391,51,225,0
"6392",6392,51,226.5,0
"6393",6393,51,228,0
"6394",6394,51,229.5,0
"6395",6395,51,231,0.002288923
"6396",6396,51,232.5,0.533502205
"6397",6397,51,234,0.855492653
"6398",6398,51,235.5,0.971739429
"6399",6399,51,237,0.989135245
"6400",6400,51,238.5,0.97827049
"6401",6401,51,240,0.982939893
"6402",6402,51,241.5,0.980559413
"6403",6403,51,243,1
"6404",6404,51,244.5,1
"6405",6405,51,246,1
"6406",6406,51,247.5,0.99731433
"6407",6407,51,249,1
"6408",6408,51,250.5,0.996002014
"6409",6409,51,252,0.985076221
"6410",6410,51,253.5,0.970549189
"6411",6411,51,255,0.958829902
"6412",6412,51,256.5,0.984771031
"6413",6413,51,258,0.992400775
"6414",6414,51,259.5,0.939633467
"6415",6415,51,261,0.700654632
"6416",6416,51,262.5,0.705232478
"6417",6417,51,264,0.854943311
"6418",6418,51,265.5,0.8517083
"6419",6419,51,267,0.830116125
"6420",6420,51,268.5,0.85109792
"6421",6421,51,270,0.883539591
"6422",6422,51,271.5,0.925442144
"6423",6423,51,273,0.96008118
"6424",6424,51,274.5,0.995574749
"6425",6425,51,276,0.988891093
"6426",6426,51,277.5,0.995483192
"6427",6427,51,279,0.959653915
"6428",6428,51,280.5,0.906093113
"6429",6429,51,282,0.961454534
"6430",6430,51,283.5,0.932308913
"6431",6431,51,285,0.976622465
"6432",6432,51,286.5,0.84902263
"6433",6433,51,288,0.964659027
"6434",6434,51,289.5,0.96337723
"6435",6435,51,291,0.916439046
"6436",6436,51,292.5,0.97140372
"6437",6437,51,294,0.992950117
"6438",6438,51,295.5,0.990325485
"6439",6439,51,297,0.963041521
"6440",6440,51,298.5,0.963163597
"6441",6441,51,300,0.967100545
"6442",6442,51,301.5,0.324340409
"6443",6443,51,303,0.569850304
"6444",6444,51,304.5,0.266049166
"6445",6445,51,306,0
"6446",6446,51,307.5,0
"6447",6447,51,309,0
"6448",6448,51,310.5,0
"6449",6449,51,312,0
"6450",6450,51,313.5,0
"6451",6451,51,315,0
"6452",6452,51,316.5,0
"6453",6453,51,318,0
"6454",6454,51,319.5,0
"6455",6455,51,321,0
"6456",6456,51,322.5,0
"6457",6457,51,324,0
"6458",6458,51,325.5,0
"6459",6459,51,327,0
"6460",6460,51,328.5,0
"6461",6461,51,330,0
"6462",6462,51,331.5,0
"6463",6463,51,333,0
"6464",6464,51,334.5,0
"6465",6465,51,336,0
"6466",6466,51,337.5,0
"6467",6467,51,339,0
"6468",6468,51,340.5,0
"6469",6469,51,342,0
"6470",6470,51,343.5,0
"6471",6471,51,345,0
"6472",6472,51,346.5,0
"6473",6473,51,348,0
"6474",6474,51,349.5,0
"6475",6475,51,351,0.085300536
"6476",6476,51,352.5,0
"6477",6477,51,354,0
"6478",6478,51,355.5,0.526086094
"6479",6479,51,357,0.749912258
"6480",6480,51,358.5,0.769963225
"6481",6481,49.5,0,0.478461233
"6482",6482,49.5,1.5,0.965910305
"6483",6483,49.5,3,0.999969481
"6484",6484,49.5,4.5,0.999572734
"6485",6485,49.5,6,0.999786367
"6486",6486,49.5,7.5,0.998168861
"6487",6487,49.5,9,1
"6488",6488,49.5,10.5,1
"6489",6489,49.5,12,0.998840279
"6490",6490,49.5,13.5,0.996581875
"6491",6491,49.5,15,0.993194269
"6492",6492,49.5,16.5,0.998413013
"6493",6493,49.5,18,0.998779241
"6494",6494,49.5,19.5,0.996612394
"6495",6495,49.5,21,0.996032533
"6496",6496,49.5,22.5,0.999908443
"6497",6497,49.5,24,0.999145469
"6498",6498,49.5,25.5,0.996246166
"6499",6499,49.5,27,0.991027421
"6500",6500,49.5,28.5,0.996368242
"6501",6501,49.5,30,0.996948102
"6502",6502,49.5,31.5,0.925289549
"6503",6503,49.5,33,0.792394671
"6504",6504,49.5,34.5,0.99969481
"6505",6505,49.5,36,0.998077305
"6506",6506,49.5,37.5,0.984984664
"6507",6507,49.5,39,1
"6508",6508,49.5,40.5,1
"6509",6509,49.5,42,0.992767003
"6510",6510,49.5,43.5,0.9898677
"6511",6511,49.5,45,0.895411472
"6512",6512,49.5,46.5,0.987395663
"6513",6513,49.5,48,0.985381411
"6514",6514,49.5,49.5,0.985045702
"6515",6515,49.5,51,0.995727343
